"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUS","AIREMISSION","CO2","TONNE_CAP","A","1960",8.51,
"AUS","AIREMISSION","CO2","TONNE_CAP","A","1961",8.63,
"AUS","AIREMISSION","CO2","TONNE_CAP","A","1962",8.76,
"AUS","AIREMISSION","CO2","TONNE_CAP","A","1963",9.1,
"AUS","AIREMISSION","CO2","TONNE_CAP","A","1964",9.4,
"AUS","AIREMISSION","CO2","TONNE_CAP","A","1965",9.73,
"AUS","AIREMISSION","CO2","TONNE_CAP","A","1966",9.96,
"AUS","AIREMISSION","CO2","TONNE_CAP","A","1967",10.34,
"AUS","AIREMISSION","CO2","TONNE_CAP","A","1968",10.72,
"AUS","AIREMISSION","CO2","TONNE_CAP","A","1969",11,
"AUS","AIREMISSION","CO2","TONNE_CAP","A","1970",11.19,
"AUS","AIREMISSION","CO2","TONNE_CAP","A","1971",10.86,
"AUS","AIREMISSION","CO2","TONNE_CAP","A","1972",11.07,
"AUS","AIREMISSION","CO2","TONNE_CAP","A","1973",11.59,
"AUS","AIREMISSION","CO2","TONNE_CAP","A","1974",12.48,
"AUS","AIREMISSION","CO2","TONNE_CAP","A","1975",12.85,
"AUS","AIREMISSION","CO2","TONNE_CAP","A","1976",12.89,
"AUS","AIREMISSION","CO2","TONNE_CAP","A","1977",13.72,
"AUS","AIREMISSION","CO2","TONNE_CAP","A","1978",13.24,
"AUS","AIREMISSION","CO2","TONNE_CAP","A","1979",13.52,
"AUS","AIREMISSION","CO2","TONNE_CAP","A","1980",13.96,
"AUS","AIREMISSION","CO2","TONNE_CAP","A","1981",13.9,
"AUS","AIREMISSION","CO2","TONNE_CAP","A","1982",14.07,
"AUS","AIREMISSION","CO2","TONNE_CAP","A","1983",13.11,
"AUS","AIREMISSION","CO2","TONNE_CAP","A","1984",13.35,
"AUS","AIREMISSION","CO2","TONNE_CAP","A","1985",13.94,
"AUS","AIREMISSION","CO2","TONNE_CAP","A","1986",13.83,
"AUS","AIREMISSION","CO2","TONNE_CAP","A","1987",14.25,
"AUS","AIREMISSION","CO2","TONNE_CAP","A","1988",14.57,
"AUS","AIREMISSION","CO2","TONNE_CAP","A","1989",15.12,
"AUS","AIREMISSION","CO2","TONNE_CAP","A","1990",15.21,
"AUS","AIREMISSION","CO2","TONNE_CAP","A","1991",15.1,
"AUS","AIREMISSION","CO2","TONNE_CAP","A","1992",15.16,
"AUS","AIREMISSION","CO2","TONNE_CAP","A","1993",15.25,
"AUS","AIREMISSION","CO2","TONNE_CAP","A","1994",15.44,
"AUS","AIREMISSION","CO2","TONNE_CAP","A","1995",15.85,
"AUS","AIREMISSION","CO2","TONNE_CAP","A","1996",16.2,
"AUS","AIREMISSION","CO2","TONNE_CAP","A","1997",16.45,
"AUS","AIREMISSION","CO2","TONNE_CAP","A","1998",17.34,
"AUS","AIREMISSION","CO2","TONNE_CAP","A","1999",17.48,
"AUS","AIREMISSION","CO2","TONNE_CAP","A","2000",17.59,
"AUS","AIREMISSION","CO2","TONNE_CAP","A","2001",17.69,
"AUS","AIREMISSION","CO2","TONNE_CAP","A","2002",17.9,
"AUS","AIREMISSION","CO2","TONNE_CAP","A","2003",17.66,
"AUS","AIREMISSION","CO2","TONNE_CAP","A","2004",18.15,
"AUS","AIREMISSION","CO2","TONNE_CAP","A","2005",18.05,
"AUS","AIREMISSION","CO2","TONNE_CAP","A","2006",18.07,
"AUS","AIREMISSION","CO2","TONNE_CAP","A","2007",18.23,
"AUS","AIREMISSION","CO2","TONNE_CAP","A","2008",18.02,
"AUS","AIREMISSION","CO2","TONNE_CAP","A","2009",17.96,
"AUS","AIREMISSION","CO2","TONNE_CAP","A","2010",17.78,
"AUS","AIREMISSION","CO2","TONNE_CAP","A","2011",17.45,
"AUS","AIREMISSION","CO2","TONNE_CAP","A","2012",17.18,
"AUS","AIREMISSION","CO2","TONNE_CAP","A","2013",16.58,
"AUS","AIREMISSION","CO2","TONNE_CAP","A","2014",15.93,
"AUS","AIREMISSION","CO2","TONNE_CAP","A","2015",15.88,
"AUS","AIREMISSION","CO2","TONNE_CAP","A","2016",15.95,
"AUS","AIREMISSION","CO2","TONNE_CAP","A","2017",15.77,
"AUS","AIREMISSION","CO2","TONNE_CAP","A","2018",15.47,
"AUS","AIREMISSION","CO2","TONNE_CAP","A","2019",15.14,
"AUS","AIREMISSION","CO2","TONNE_CAP","A","2020",14.36,
"AUS","AIREMISSION","CO2","TONNE_CAP","A","2021",14.02,
"AUS","AIREMISSION","CO2","TONNE_CAP","A","2022",14.51,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1960",4.31,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1961",4.33,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1962",4.68,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1963",5.14,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1964",5.22,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1965",5.06,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1966",5.06,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1967",5.12,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1968",5.46,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1969",5.77,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1970",6.22,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1971",6.48,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1972",6.68,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1973",7.09,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1974",6.73,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1975",6.53,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1976",7.13,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1977",6.78,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1978",7.1,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1979",7.41,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1980",7.2,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1981",6.81,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1982",6.57,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1983",6.53,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1984",6.74,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1985",6.96,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1986",6.82,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1987",6.92,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1988",6.64,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1989",6.61,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1990",7.33,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1991",7.79,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1992",7.09,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1993",7.05,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1994",7.08,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1995",7.49,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1996",7.95,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1997",7.84,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1998",7.91,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1999",7.69,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","2000",7.72,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","2001",8.23,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","2002",8.37,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","2003",8.96,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","2004",9.06,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","2005",9.05,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","2006",8.73,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","2007",8.33,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","2008",8.24,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","2009",7.51,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","2010",8.17,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","2011",7.94,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","2012",7.53,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","2013",7.56,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","2014",7.07,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","2015",7.13,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","2016",7.09,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","2017",7.3,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","2018",6.94,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","2019",7.07,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","2020",6.43,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","2021",6.76,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","2022",6.17,
"BEL","AIREMISSION","CO2","TONNE_CAP","A","1960",9.6,
"BEL","AIREMISSION","CO2","TONNE_CAP","A","1961",9.58,
"BEL","AIREMISSION","CO2","TONNE_CAP","A","1962",10.34,
"BEL","AIREMISSION","CO2","TONNE_CAP","A","1963",11.42,
"BEL","AIREMISSION","CO2","TONNE_CAP","A","1964",11.1,
"BEL","AIREMISSION","CO2","TONNE_CAP","A","1965",11.26,
"BEL","AIREMISSION","CO2","TONNE_CAP","A","1966",10.75,
"BEL","AIREMISSION","CO2","TONNE_CAP","A","1967",10.71,
"BEL","AIREMISSION","CO2","TONNE_CAP","A","1968",11.72,
"BEL","AIREMISSION","CO2","TONNE_CAP","A","1969",12.18,
"BEL","AIREMISSION","CO2","TONNE_CAP","A","1970",12.54,
"BEL","AIREMISSION","CO2","TONNE_CAP","A","1971",12.21,
"BEL","AIREMISSION","CO2","TONNE_CAP","A","1972",13.2,
"BEL","AIREMISSION","CO2","TONNE_CAP","A","1973",13.68,
"BEL","AIREMISSION","CO2","TONNE_CAP","A","1974",13.42,
"BEL","AIREMISSION","CO2","TONNE_CAP","A","1975",11.81,
"BEL","AIREMISSION","CO2","TONNE_CAP","A","1976",12.72,
"BEL","AIREMISSION","CO2","TONNE_CAP","A","1977",12.58,
"BEL","AIREMISSION","CO2","TONNE_CAP","A","1978",13.12,
"BEL","AIREMISSION","CO2","TONNE_CAP","A","1979",13.47,
"BEL","AIREMISSION","CO2","TONNE_CAP","A","1980",12.77,
"BEL","AIREMISSION","CO2","TONNE_CAP","A","1981",11.69,
"BEL","AIREMISSION","CO2","TONNE_CAP","A","1982",11.04,
"BEL","AIREMISSION","CO2","TONNE_CAP","A","1983",10.14,
"BEL","AIREMISSION","CO2","TONNE_CAP","A","1984",10.34,
"BEL","AIREMISSION","CO2","TONNE_CAP","A","1985",10.25,
"BEL","AIREMISSION","CO2","TONNE_CAP","A","1986",10.27,
"BEL","AIREMISSION","CO2","TONNE_CAP","A","1987",10.27,
"BEL","AIREMISSION","CO2","TONNE_CAP","A","1988",10.4,
"BEL","AIREMISSION","CO2","TONNE_CAP","A","1989",10.5,
"BEL","AIREMISSION","CO2","TONNE_CAP","A","1990",10.68,
"BEL","AIREMISSION","CO2","TONNE_CAP","A","1991",11.1,
"BEL","AIREMISSION","CO2","TONNE_CAP","A","1992",10.87,
"BEL","AIREMISSION","CO2","TONNE_CAP","A","1993",10.61,
"BEL","AIREMISSION","CO2","TONNE_CAP","A","1994",11.04,
"BEL","AIREMISSION","CO2","TONNE_CAP","A","1995",10.98,
"BEL","AIREMISSION","CO2","TONNE_CAP","A","1996",11.46,
"BEL","AIREMISSION","CO2","TONNE_CAP","A","1997",11.15,
"BEL","AIREMISSION","CO2","TONNE_CAP","A","1998",11.39,
"BEL","AIREMISSION","CO2","TONNE_CAP","A","1999",10.99,
"BEL","AIREMISSION","CO2","TONNE_CAP","A","2000",11.12,
"BEL","AIREMISSION","CO2","TONNE_CAP","A","2001",11.22,
"BEL","AIREMISSION","CO2","TONNE_CAP","A","2002",10.44,
"BEL","AIREMISSION","CO2","TONNE_CAP","A","2003",10.85,
"BEL","AIREMISSION","CO2","TONNE_CAP","A","2004",10.61,
"BEL","AIREMISSION","CO2","TONNE_CAP","A","2005",10.31,
"BEL","AIREMISSION","CO2","TONNE_CAP","A","2006",9.95,
"BEL","AIREMISSION","CO2","TONNE_CAP","A","2007",9.49,
"BEL","AIREMISSION","CO2","TONNE_CAP","A","2008",9.68,
"BEL","AIREMISSION","CO2","TONNE_CAP","A","2009",9.01,
"BEL","AIREMISSION","CO2","TONNE_CAP","A","2010",9.59,
"BEL","AIREMISSION","CO2","TONNE_CAP","A","2011",8.51,
"BEL","AIREMISSION","CO2","TONNE_CAP","A","2012",8.35,
"BEL","AIREMISSION","CO2","TONNE_CAP","A","2013",8.43,
"BEL","AIREMISSION","CO2","TONNE_CAP","A","2014",7.83,
"BEL","AIREMISSION","CO2","TONNE_CAP","A","2015",8.23,
"BEL","AIREMISSION","CO2","TONNE_CAP","A","2016",8.1,
"BEL","AIREMISSION","CO2","TONNE_CAP","A","2017",7.94,
"BEL","AIREMISSION","CO2","TONNE_CAP","A","2018",7.97,
"BEL","AIREMISSION","CO2","TONNE_CAP","A","2019",7.85,
"BEL","AIREMISSION","CO2","TONNE_CAP","A","2020",7.15,
"BEL","AIREMISSION","CO2","TONNE_CAP","A","2021",7.45,
"BEL","AIREMISSION","CO2","TONNE_CAP","A","2022",6.78,
"CAN","AIREMISSION","CO2","TONNE_CAP","A","1960",10.27,
"CAN","AIREMISSION","CO2","TONNE_CAP","A","1961",10.3,
"CAN","AIREMISSION","CO2","TONNE_CAP","A","1962",10.8,
"CAN","AIREMISSION","CO2","TONNE_CAP","A","1963",11.26,
"CAN","AIREMISSION","CO2","TONNE_CAP","A","1964",11.82,
"CAN","AIREMISSION","CO2","TONNE_CAP","A","1965",12.48,
"CAN","AIREMISSION","CO2","TONNE_CAP","A","1966",12.81,
"CAN","AIREMISSION","CO2","TONNE_CAP","A","1967",13.32,
"CAN","AIREMISSION","CO2","TONNE_CAP","A","1968",14.08,
"CAN","AIREMISSION","CO2","TONNE_CAP","A","1969",14.47,
"CAN","AIREMISSION","CO2","TONNE_CAP","A","1970",15.32,
"CAN","AIREMISSION","CO2","TONNE_CAP","A","1971",15.49,
"CAN","AIREMISSION","CO2","TONNE_CAP","A","1972",16.11,
"CAN","AIREMISSION","CO2","TONNE_CAP","A","1973",16.7,
"CAN","AIREMISSION","CO2","TONNE_CAP","A","1974",16.9,
"CAN","AIREMISSION","CO2","TONNE_CAP","A","1975",16.3,
"CAN","AIREMISSION","CO2","TONNE_CAP","A","1976",16.6,
"CAN","AIREMISSION","CO2","TONNE_CAP","A","1977",16.93,
"CAN","AIREMISSION","CO2","TONNE_CAP","A","1978",16.82,
"CAN","AIREMISSION","CO2","TONNE_CAP","A","1979",17.24,
"CAN","AIREMISSION","CO2","TONNE_CAP","A","1980",17.22,
"CAN","AIREMISSION","CO2","TONNE_CAP","A","1981",16.23,
"CAN","AIREMISSION","CO2","TONNE_CAP","A","1982",15.36,
"CAN","AIREMISSION","CO2","TONNE_CAP","A","1983",14.94,
"CAN","AIREMISSION","CO2","TONNE_CAP","A","1984",15.4,
"CAN","AIREMISSION","CO2","TONNE_CAP","A","1985",15.24,
"CAN","AIREMISSION","CO2","TONNE_CAP","A","1986",14.78,
"CAN","AIREMISSION","CO2","TONNE_CAP","A","1987",15,
"CAN","AIREMISSION","CO2","TONNE_CAP","A","1988",15.93,
"CAN","AIREMISSION","CO2","TONNE_CAP","A","1989",16.21,
"CAN","AIREMISSION","CO2","TONNE_CAP","A","1990",14.78,
"CAN","AIREMISSION","CO2","TONNE_CAP","A","1991",14.4,
"CAN","AIREMISSION","CO2","TONNE_CAP","A","1992",14.69,
"CAN","AIREMISSION","CO2","TONNE_CAP","A","1993",14.42,
"CAN","AIREMISSION","CO2","TONNE_CAP","A","1994",14.79,
"CAN","AIREMISSION","CO2","TONNE_CAP","A","1995",14.97,
"CAN","AIREMISSION","CO2","TONNE_CAP","A","1996",15.29,
"CAN","AIREMISSION","CO2","TONNE_CAP","A","1997",15.63,
"CAN","AIREMISSION","CO2","TONNE_CAP","A","1998",15.73,
"CAN","AIREMISSION","CO2","TONNE_CAP","A","1999",15.92,
"CAN","AIREMISSION","CO2","TONNE_CAP","A","2000",16.41,
"CAN","AIREMISSION","CO2","TONNE_CAP","A","2001",16,
"CAN","AIREMISSION","CO2","TONNE_CAP","A","2002",16.41,
"CAN","AIREMISSION","CO2","TONNE_CAP","A","2003",16.89,
"CAN","AIREMISSION","CO2","TONNE_CAP","A","2004",16.27,
"CAN","AIREMISSION","CO2","TONNE_CAP","A","2005",16.49,
"CAN","AIREMISSION","CO2","TONNE_CAP","A","2006",16.04,
"CAN","AIREMISSION","CO2","TONNE_CAP","A","2007",16.78,
"CAN","AIREMISSION","CO2","TONNE_CAP","A","2008",16.05,
"CAN","AIREMISSION","CO2","TONNE_CAP","A","2009",15.07,
"CAN","AIREMISSION","CO2","TONNE_CAP","A","2010",15.32,
"CAN","AIREMISSION","CO2","TONNE_CAP","A","2011",15.51,
"CAN","AIREMISSION","CO2","TONNE_CAP","A","2012",15.27,
"CAN","AIREMISSION","CO2","TONNE_CAP","A","2013",15.35,
"CAN","AIREMISSION","CO2","TONNE_CAP","A","2014",15.34,
"CAN","AIREMISSION","CO2","TONNE_CAP","A","2015",15.14,
"CAN","AIREMISSION","CO2","TONNE_CAP","A","2016",14.91,
"CAN","AIREMISSION","CO2","TONNE_CAP","A","2017",14.99,
"CAN","AIREMISSION","CO2","TONNE_CAP","A","2018",15.08,
"CAN","AIREMISSION","CO2","TONNE_CAP","A","2019",14.67,
"CAN","AIREMISSION","CO2","TONNE_CAP","A","2020",13.09,
"CAN","AIREMISSION","CO2","TONNE_CAP","A","2021",13.22,
"CAN","AIREMISSION","CO2","TONNE_CAP","A","2022",13.14,
"CZE","AIREMISSION","CO2","TONNE_CAP","A","1960",,"L"
"CZE","AIREMISSION","CO2","TONNE_CAP","A","1961",,"L"
"CZE","AIREMISSION","CO2","TONNE_CAP","A","1962",,"L"
"CZE","AIREMISSION","CO2","TONNE_CAP","A","1963",,"L"
"CZE","AIREMISSION","CO2","TONNE_CAP","A","1964",,"L"
"CZE","AIREMISSION","CO2","TONNE_CAP","A","1965",,"L"
"CZE","AIREMISSION","CO2","TONNE_CAP","A","1966",,"L"
"CZE","AIREMISSION","CO2","TONNE_CAP","A","1967",,"L"
"CZE","AIREMISSION","CO2","TONNE_CAP","A","1968",,"L"
"CZE","AIREMISSION","CO2","TONNE_CAP","A","1969",,"L"
"CZE","AIREMISSION","CO2","TONNE_CAP","A","1970",,"L"
"CZE","AIREMISSION","CO2","TONNE_CAP","A","1971",15.61,
"CZE","AIREMISSION","CO2","TONNE_CAP","A","1972",15.45,
"CZE","AIREMISSION","CO2","TONNE_CAP","A","1973",15.05,
"CZE","AIREMISSION","CO2","TONNE_CAP","A","1974",14.87,
"CZE","AIREMISSION","CO2","TONNE_CAP","A","1975",15.4,
"CZE","AIREMISSION","CO2","TONNE_CAP","A","1976",15.78,
"CZE","AIREMISSION","CO2","TONNE_CAP","A","1977",16.62,
"CZE","AIREMISSION","CO2","TONNE_CAP","A","1978",16.51,
"CZE","AIREMISSION","CO2","TONNE_CAP","A","1979",17.33,
"CZE","AIREMISSION","CO2","TONNE_CAP","A","1980",16.63,
"CZE","AIREMISSION","CO2","TONNE_CAP","A","1981",16.74,
"CZE","AIREMISSION","CO2","TONNE_CAP","A","1982",17.02,
"CZE","AIREMISSION","CO2","TONNE_CAP","A","1983",17.12,
"CZE","AIREMISSION","CO2","TONNE_CAP","A","1984",17.36,
"CZE","AIREMISSION","CO2","TONNE_CAP","A","1985",17.34,
"CZE","AIREMISSION","CO2","TONNE_CAP","A","1986",17.32,
"CZE","AIREMISSION","CO2","TONNE_CAP","A","1987",17.37,
"CZE","AIREMISSION","CO2","TONNE_CAP","A","1988",17.03,
"CZE","AIREMISSION","CO2","TONNE_CAP","A","1989",16.32,
"CZE","AIREMISSION","CO2","TONNE_CAP","A","1990",14.78,
"CZE","AIREMISSION","CO2","TONNE_CAP","A","1991",13.56,
"CZE","AIREMISSION","CO2","TONNE_CAP","A","1992",13.02,
"CZE","AIREMISSION","CO2","TONNE_CAP","A","1993",12.47,
"CZE","AIREMISSION","CO2","TONNE_CAP","A","1994",11.9,
"CZE","AIREMISSION","CO2","TONNE_CAP","A","1995",11.86,
"CZE","AIREMISSION","CO2","TONNE_CAP","A","1996",12.25,
"CZE","AIREMISSION","CO2","TONNE_CAP","A","1997",12.03,
"CZE","AIREMISSION","CO2","TONNE_CAP","A","1998",11.43,
"CZE","AIREMISSION","CO2","TONNE_CAP","A","1999",10.74,
"CZE","AIREMISSION","CO2","TONNE_CAP","A","2000",11.95,
"CZE","AIREMISSION","CO2","TONNE_CAP","A","2001",12,
"CZE","AIREMISSION","CO2","TONNE_CAP","A","2002",11.65,
"CZE","AIREMISSION","CO2","TONNE_CAP","A","2003",11.95,
"CZE","AIREMISSION","CO2","TONNE_CAP","A","2004",11.97,
"CZE","AIREMISSION","CO2","TONNE_CAP","A","2005",11.75,
"CZE","AIREMISSION","CO2","TONNE_CAP","A","2006",11.77,
"CZE","AIREMISSION","CO2","TONNE_CAP","A","2007",11.86,
"CZE","AIREMISSION","CO2","TONNE_CAP","A","2008",11.19,
"CZE","AIREMISSION","CO2","TONNE_CAP","A","2009",10.65,
"CZE","AIREMISSION","CO2","TONNE_CAP","A","2010",10.72,
"CZE","AIREMISSION","CO2","TONNE_CAP","A","2011",10.44,
"CZE","AIREMISSION","CO2","TONNE_CAP","A","2012",10.07,
"CZE","AIREMISSION","CO2","TONNE_CAP","A","2013",9.67,
"CZE","AIREMISSION","CO2","TONNE_CAP","A","2014",9.36,
"CZE","AIREMISSION","CO2","TONNE_CAP","A","2015",9.45,
"CZE","AIREMISSION","CO2","TONNE_CAP","A","2016",9.59,
"CZE","AIREMISSION","CO2","TONNE_CAP","A","2017",9.62,
"CZE","AIREMISSION","CO2","TONNE_CAP","A","2018",9.49,
"CZE","AIREMISSION","CO2","TONNE_CAP","A","2019",8.98,
"CZE","AIREMISSION","CO2","TONNE_CAP","A","2020",8.15,
"CZE","AIREMISSION","CO2","TONNE_CAP","A","2021",8.62,
"CZE","AIREMISSION","CO2","TONNE_CAP","A","2022",8.6,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","1960",6.79,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","1961",6.95,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","1962",7.78,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","1963",8.5,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","1964",8.55,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","1965",9.01,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","1966",9.67,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","1967",9.33,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","1968",10.01,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","1969",11.52,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","1970",12.05,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","1971",11.17,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","1972",11.5,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","1973",11.2,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","1974",9.91,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","1975",10.4,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","1976",11.49,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","1977",11.78,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","1978",11.67,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","1979",12.33,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","1980",12.31,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","1981",10.32,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","1982",10.76,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","1983",10.11,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","1984",10.43,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","1985",11.94,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","1986",12.03,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","1987",11.67,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","1988",10.91,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","1989",9.78,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","1990",9.92,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","1991",11.88,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","1992",10.7,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","1993",11.12,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","1994",11.84,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","1995",11.17,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","1996",13.62,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","1997",11.72,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","1998",10.93,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","1999",10.3,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","2000",9.52,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","2001",9.78,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","2002",9.69,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","2003",10.67,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","2004",9.59,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","2005",8.95,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","2006",10.37,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","2007",9.46,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","2008",8.86,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","2009",8.5,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","2010",8.52,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","2011",7.55,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","2012",6.65,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","2013",6.93,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","2014",6.15,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","2015",5.73,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","2016",5.93,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","2017",5.51,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","2018",5.48,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","2019",4.87,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","2020",4.45,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","2021",4.72,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","2022",4.42,
"FIN","AIREMISSION","CO2","TONNE_CAP","A","1960",3.21,
"FIN","AIREMISSION","CO2","TONNE_CAP","A","1961",3.17,
"FIN","AIREMISSION","CO2","TONNE_CAP","A","1962",3.54,
"FIN","AIREMISSION","CO2","TONNE_CAP","A","1963",4.05,
"FIN","AIREMISSION","CO2","TONNE_CAP","A","1964",4.58,
"FIN","AIREMISSION","CO2","TONNE_CAP","A","1965",5.23,
"FIN","AIREMISSION","CO2","TONNE_CAP","A","1966",5.81,
"FIN","AIREMISSION","CO2","TONNE_CAP","A","1967",5.94,
"FIN","AIREMISSION","CO2","TONNE_CAP","A","1968",6.7,
