"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"GRC","TRADEGOODSERV","EXP","PC_GDP","A","1986",17.6945215321015,"E"
"GRC","TRADEGOODSERV","EXP","PC_GDP","A","1987",18.1240764068836,"E"
"GRC","TRADEGOODSERV","EXP","PC_GDP","A","1988",16.3145788176358,"E"
"GRC","TRADEGOODSERV","EXP","PC_GDP","A","1989",15.9457520243793,"E"
"GRC","TRADEGOODSERV","EXP","PC_GDP","A","1990",14.7785890010948,"E"
"GRC","TRADEGOODSERV","EXP","PC_GDP","A","1991",14.199639339533,"E"
"GRC","TRADEGOODSERV","EXP","PC_GDP","A","1992",14.8788392613766,"E"
"GRC","TRADEGOODSERV","EXP","PC_GDP","A","1993",14.0477673749655,"E"
"GRC","TRADEGOODSERV","EXP","PC_GDP","A","1994",14.4456091881338,"E"
"GRC","TRADEGOODSERV","EXP","PC_GDP","A","1995",14.4252835030727,
"GRC","TRADEGOODSERV","EXP","PC_GDP","A","1996",14.286957279983,
"GRC","TRADEGOODSERV","EXP","PC_GDP","A","1997",16.2222652193885,
"GRC","TRADEGOODSERV","EXP","PC_GDP","A","1998",16.296583359567,
"GRC","TRADEGOODSERV","EXP","PC_GDP","A","1999",19.2560788225569,
"GRC","TRADEGOODSERV","EXP","PC_GDP","A","2000",23.7183808808183,
"GRC","TRADEGOODSERV","EXP","PC_GDP","A","2001",22.7887442840936,
"GRC","TRADEGOODSERV","EXP","PC_GDP","A","2002",20.1128544249948,
"GRC","TRADEGOODSERV","EXP","PC_GDP","A","2003",18.5445982951954,
"GRC","TRADEGOODSERV","EXP","PC_GDP","A","2004",20.7081145610347,
"GRC","TRADEGOODSERV","EXP","PC_GDP","A","2005",21.3122304351392,
"GRC","TRADEGOODSERV","EXP","PC_GDP","A","2006",21.1740088082873,
"GRC","TRADEGOODSERV","EXP","PC_GDP","A","2007",22.5202697740031,
"GRC","TRADEGOODSERV","EXP","PC_GDP","A","2008",23.3615691382316,
"GRC","TRADEGOODSERV","EXP","PC_GDP","A","2009",18.982186698613,
"GRC","TRADEGOODSERV","EXP","PC_GDP","A","2010",21.7981020950377,"B"
"GRC","TRADEGOODSERV","EXP","PC_GDP","A","2011",25.4897745254611,
"GRC","TRADEGOODSERV","EXP","PC_GDP","A","2012",28.742579058835,
"GRC","TRADEGOODSERV","EXP","PC_GDP","A","2013",30.2072067244863,
"GRC","TRADEGOODSERV","EXP","PC_GDP","A","2014",32.4855969863948,
"GRC","TRADEGOODSERV","EXP","PC_GDP","A","2015",32.1271587694986,
"GRC","TRADEGOODSERV","EXP","PC_GDP","A","2016",31.2874545226418,
"GRC","TRADEGOODSERV","EXP","PC_GDP","A","2017",35.0340921129943,
"GRC","TRADEGOODSERV","EXP","PC_GDP","A","2018",38.9929040453993,
"GRC","TRADEGOODSERV","EXP","PC_GDP","A","2019",40.1107617644445,
"GRC","TRADEGOODSERV","EXP","PC_GDP","A","2020",32.0640854889796,
"GRC","TRADEGOODSERV","EXP","PC_GDP","A","2021",40.9417993996018,"E"
"GRC","TRADEGOODSERV","EXP","PC_GDP","A","2022",49.1368296085931,"E"
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","1970",15.2270132030704,"E"
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","1971",15.1623405871127,"E"
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","1972",16.1877503189654,"E"
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","1973",20.0928553819902,"E"
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","1974",21.2612031025882,"E"
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","1975",21.181333439691,"E"
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","1976",20.8300121268337,"E"
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","1977",20.6813560867434,"E"
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","1978",19.4838637843298,"E"
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","1979",20.3584313292391,"E"
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","1980",25.2617464766913,"E"
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","1981",25.7508720015579,"E"
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","1982",24.642429574308,"E"
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","1983",24.6994048778047,"E"
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","1984",24.0975241611903,"E"
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","1985",24.2541790973835,"E"
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","1986",24.9575232514149,"E"
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","1987",24.1942807914026,"E"
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","1988",23.298655611414,"E"
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","1989",24.8381030742224,"E"
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","1990",25.3497181268011,"E"
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","1991",24.3931480166993,"E"
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","1992",23.9437536607396,"E"
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","1993",22.9781312679061,"E"
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","1994",21.7175127239839,"E"
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","1995",22.6825973088156,
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","1996",23.2092761888839,
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","1997",23.0519634923786,
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","1998",25.971696865251,
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","1999",28.1215195931717,
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","2000",34.6972966129139,
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","2001",33.3512249681772,
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","2002",30.2361418143019,
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","2003",29.6454950532535,
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","2004",29.1903270440997,
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","2005",29.5886336995675,
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","2006",31.6762298472251,
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","2007",35.0041044732457,
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","2008",35.9681465798912,
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","2009",28.7616598450085,
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","2010",29.3991835466483,"B"
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","2011",31.3441894187165,
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","2012",33.3187045000381,
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","2013",32.6692940498542,
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","2014",34.0407281266877,
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","2015",33.1505286334271,
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","2016",32.7317398242041,
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","2017",36.5448541834351,
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","2018",41.1571183136614,
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","2019",41.7751573854058,
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","2020",39.7762242313859,
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","2021",48.7141258339408,"E"
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","2022",58.8599744419561,"E"
"HUN","TRADEGOODSERV","EXP","PC_GDP","A","1991",28.7680105298358,"E"
"HUN","TRADEGOODSERV","EXP","PC_GDP","A","1992",27.6146794196925,"E"
"HUN","TRADEGOODSERV","EXP","PC_GDP","A","1993",23.1917550537608,"E"
"HUN","TRADEGOODSERV","EXP","PC_GDP","A","1994",25.4007226354478,"E"
"HUN","TRADEGOODSERV","EXP","PC_GDP","A","1995",39.1884804598934,
"HUN","TRADEGOODSERV","EXP","PC_GDP","A","1996",41.8827893497962,
"HUN","TRADEGOODSERV","EXP","PC_GDP","A","1997",47.9054191719791,
"HUN","TRADEGOODSERV","EXP","PC_GDP","A","1998",52.9301860857864,
"HUN","TRADEGOODSERV","EXP","PC_GDP","A","1999",55.6436554579462,
"HUN","TRADEGOODSERV","EXP","PC_GDP","A","2000",66.8578897770738,
"HUN","TRADEGOODSERV","EXP","PC_GDP","A","2001",64.8773208127959,
"HUN","TRADEGOODSERV","EXP","PC_GDP","A","2002",58.1369735753857,
"HUN","TRADEGOODSERV","EXP","PC_GDP","A","2003",56.344348155367,
"HUN","TRADEGOODSERV","EXP","PC_GDP","A","2004",59.5622589212091,
"HUN","TRADEGOODSERV","EXP","PC_GDP","A","2005",62.5151947562125,
"HUN","TRADEGOODSERV","EXP","PC_GDP","A","2006",73.7805883647303,
"HUN","TRADEGOODSERV","EXP","PC_GDP","A","2007",77.8195648199678,
"HUN","TRADEGOODSERV","EXP","PC_GDP","A","2008",79.1809186837228,
"HUN","TRADEGOODSERV","EXP","PC_GDP","A","2009",74.2242534682997,
"HUN","TRADEGOODSERV","EXP","PC_GDP","A","2010",81.107304239429,
"HUN","TRADEGOODSERV","EXP","PC_GDP","A","2011",86.0776968359815,
"HUN","TRADEGOODSERV","EXP","PC_GDP","A","2012",85.8794009552351,
"HUN","TRADEGOODSERV","EXP","PC_GDP","A","2013",85.4108225108653,
"HUN","TRADEGOODSERV","EXP","PC_GDP","A","2014",87.1234667634739,
"HUN","TRADEGOODSERV","EXP","PC_GDP","A","2015",87.5264509328171,
"HUN","TRADEGOODSERV","EXP","PC_GDP","A","2016",86.4047382876954,
"HUN","TRADEGOODSERV","EXP","PC_GDP","A","2017",85.919564059938,
"HUN","TRADEGOODSERV","EXP","PC_GDP","A","2018",83.7553158559384,
"HUN","TRADEGOODSERV","EXP","PC_GDP","A","2019",81.5297406120423,
"HUN","TRADEGOODSERV","EXP","PC_GDP","A","2020",78.7060333455852,
"HUN","TRADEGOODSERV","EXP","PC_GDP","A","2021",79.9499001130946,
"HUN","TRADEGOODSERV","EXP","PC_GDP","A","2022",91.2082568358865,"E"
"HUN","TRADEGOODSERV","IMP","PC_GDP","A","1991",29.5932733923316,"E"
"HUN","TRADEGOODSERV","IMP","PC_GDP","A","1992",27.8266757555447,"E"
"HUN","TRADEGOODSERV","IMP","PC_GDP","A","1993",30.3692583539109,"E"
"HUN","TRADEGOODSERV","IMP","PC_GDP","A","1994",31.059457424076,"E"
"HUN","TRADEGOODSERV","IMP","PC_GDP","A","1995",39.196224849794,
"HUN","TRADEGOODSERV","IMP","PC_GDP","A","1996",41.4094173164446,
"HUN","TRADEGOODSERV","IMP","PC_GDP","A","1997",46.9432999492901,
"HUN","TRADEGOODSERV","IMP","PC_GDP","A","1998",54.4997145406537,
"HUN","TRADEGOODSERV","IMP","PC_GDP","A","1999",58.3821193918374,
"HUN","TRADEGOODSERV","IMP","PC_GDP","A","2000",70.5487114580459,
"HUN","TRADEGOODSERV","IMP","PC_GDP","A","2001",66.167747926773,
"HUN","TRADEGOODSERV","IMP","PC_GDP","A","2002",60.1831355869059,
"HUN","TRADEGOODSERV","IMP","PC_GDP","A","2003",60.2849888586055,
"HUN","TRADEGOODSERV","IMP","PC_GDP","A","2004",63.884046937055,
"HUN","TRADEGOODSERV","IMP","PC_GDP","A","2005",65.2978942300688,
"HUN","TRADEGOODSERV","IMP","PC_GDP","A","2006",75.2280481301423,
"HUN","TRADEGOODSERV","IMP","PC_GDP","A","2007",77.6786855421461,
"HUN","TRADEGOODSERV","IMP","PC_GDP","A","2008",79.1443791590911,
"HUN","TRADEGOODSERV","IMP","PC_GDP","A","2009",70.7756439705988,
"HUN","TRADEGOODSERV","IMP","PC_GDP","A","2010",76.3576095594801,
"HUN","TRADEGOODSERV","IMP","PC_GDP","A","2011",80.3554863056895,
"HUN","TRADEGOODSERV","IMP","PC_GDP","A","2012",79.7692669882925,
"HUN","TRADEGOODSERV","IMP","PC_GDP","A","2013",78.9352878466961,
"HUN","TRADEGOODSERV","IMP","PC_GDP","A","2014",81.2711297802477,
"HUN","TRADEGOODSERV","IMP","PC_GDP","A","2015",79.7939941049408,
"HUN","TRADEGOODSERV","IMP","PC_GDP","A","2016",77.9991894310291,
"HUN","TRADEGOODSERV","IMP","PC_GDP","A","2017",79.3089515487009,
"HUN","TRADEGOODSERV","IMP","PC_GDP","A","2018",79.5051964069182,
"HUN","TRADEGOODSERV","IMP","PC_GDP","A","2019",79.2216026672883,
"HUN","TRADEGOODSERV","IMP","PC_GDP","A","2020",76.7777816531528,
"HUN","TRADEGOODSERV","IMP","PC_GDP","A","2021",79.755876414047,
"HUN","TRADEGOODSERV","IMP","PC_GDP","A","2022",95.5156572383674,"E"
"ISL","TRADEGOODSERV","EXP","PC_GDP","A","1970",44.3138899520289,"E"
"ISL","TRADEGOODSERV","EXP","PC_GDP","A","1971",36.8785931939454,"E"
"ISL","TRADEGOODSERV","EXP","PC_GDP","A","1972",34.4948123849221,"E"
"ISL","TRADEGOODSERV","EXP","PC_GDP","A","1973",35.0380394783047,"E"
"ISL","TRADEGOODSERV","EXP","PC_GDP","A","1974",30.9461886986621,"E"
"ISL","TRADEGOODSERV","EXP","PC_GDP","A","1975",32.7931996652482,"E"
"ISL","TRADEGOODSERV","EXP","PC_GDP","A","1976",34.0252843187888,"E"
"ISL","TRADEGOODSERV","EXP","PC_GDP","A","1977",32.4338960967739,"E"
"ISL","TRADEGOODSERV","EXP","PC_GDP","A","1978",35.9805638069455,"E"
"ISL","TRADEGOODSERV","EXP","PC_GDP","A","1979",37.3831561162615,"E"
"ISL","TRADEGOODSERV","EXP","PC_GDP","A","1980",34.9658326197663,"E"
"ISL","TRADEGOODSERV","EXP","PC_GDP","A","1981",34.1062809498624,"E"
"ISL","TRADEGOODSERV","EXP","PC_GDP","A","1982",31.7036563355706,"E"
"ISL","TRADEGOODSERV","EXP","PC_GDP","A","1983",39.1014183589394,"E"
"ISL","TRADEGOODSERV","EXP","PC_GDP","A","1984",37.4468278684665,"E"
"ISL","TRADEGOODSERV","EXP","PC_GDP","A","1985",39.6525182943626,"E"
"ISL","TRADEGOODSERV","EXP","PC_GDP","A","1986",38.0157443434326,"E"
"ISL","TRADEGOODSERV","EXP","PC_GDP","A","1987",33.7721737505072,"E"
"ISL","TRADEGOODSERV","EXP","PC_GDP","A","1988",31.2893342559782,"E"
"ISL","TRADEGOODSERV","EXP","PC_GDP","A","1989",33.0329256627324,"E"
"ISL","TRADEGOODSERV","EXP","PC_GDP","A","1990",33.1464028677462,"E"
"ISL","TRADEGOODSERV","EXP","PC_GDP","A","1991",30.8372484424356,"E"
"ISL","TRADEGOODSERV","EXP","PC_GDP","A","1992",29.8501747012741,"E"
"ISL","TRADEGOODSERV","EXP","PC_GDP","A","1993",32.2872045849063,"E"
"ISL","TRADEGOODSERV","EXP","PC_GDP","A","1994",35.2364776138929,"E"
"ISL","TRADEGOODSERV","EXP","PC_GDP","A","1995",34.9990277629167,
"ISL","TRADEGOODSERV","EXP","PC_GDP","A","1996",35.7989318646856,
"ISL","TRADEGOODSERV","EXP","PC_GDP","A","1997",35.5342919374259,
"ISL","TRADEGOODSERV","EXP","PC_GDP","A","1998",33.7681435821238,
"ISL","TRADEGOODSERV","EXP","PC_GDP","A","1999",32.4569601688757,
"ISL","TRADEGOODSERV","EXP","PC_GDP","A","2000",32.129906360717,
"ISL","TRADEGOODSERV","EXP","PC_GDP","A","2001",36.9408109731289,
"ISL","TRADEGOODSERV","EXP","PC_GDP","A","2002",35.515200095392,
"ISL","TRADEGOODSERV","EXP","PC_GDP","A","2003",32.6221429799065,
"ISL","TRADEGOODSERV","EXP","PC_GDP","A","2004",32.4099789035314,
"ISL","TRADEGOODSERV","EXP","PC_GDP","A","2005",30.3583867942559,
"ISL","TRADEGOODSERV","EXP","PC_GDP","A","2006",30.4055619702192,
"ISL","TRADEGOODSERV","EXP","PC_GDP","A","2007",32.8401013448389,
"ISL","TRADEGOODSERV","EXP","PC_GDP","A","2008",40.3004024209215,
"ISL","TRADEGOODSERV","EXP","PC_GDP","A","2009",48.7198050610334,
"ISL","TRADEGOODSERV","EXP","PC_GDP","A","2010",51.7462338284556,
"ISL","TRADEGOODSERV","EXP","PC_GDP","A","2011",54.545536257559,
"ISL","TRADEGOODSERV","EXP","PC_GDP","A","2012",54.9260547124821,
"ISL","TRADEGOODSERV","EXP","PC_GDP","A","2013",53.2477515412858,
"ISL","TRADEGOODSERV","EXP","PC_GDP","A","2014",51.5190979391844,
"ISL","TRADEGOODSERV","EXP","PC_GDP","A","2015",51.6517214586412,
"ISL","TRADEGOODSERV","EXP","PC_GDP","A","2016",47.4840362975099,
"ISL","TRADEGOODSERV","EXP","PC_GDP","A","2017",45.7322400083273,
"ISL","TRADEGOODSERV","EXP","PC_GDP","A","2018",46.0467623930641,
"ISL","TRADEGOODSERV","EXP","PC_GDP","A","2019",43.7132484303004,
"ISL","TRADEGOODSERV","EXP","PC_GDP","A","2020",33.2466378055342,
"ISL","TRADEGOODSERV","EXP","PC_GDP","A","2021",37.345844091859,
"ISL","TRADEGOODSERV","EXP","PC_GDP","A","2022",46.584149815981,
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","1970",42.7553707195816,"E"
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","1971",43.3515766591034,"E"
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","1972",36.3722954026823,"E"
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","1973",37.1613421845564,"E"
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","1974",40.6313346880788,"E"
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","1975",41.1543106919676,"E"
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","1976",33.7593478477578,"E"
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","1977",33.3001458031706,"E"
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","1978",33.1625963003375,"E"
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","1979",36.3516364462041,"E"
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","1980",35.0687002028866,"E"
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","1981",35.6667874624888,"E"
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","1982",36.4655104048566,"E"
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","1983",37.0876320456793,"E"
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","1984",37.6065255596474,"E"
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","1985",39.6080399552338,"E"
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","1986",34.3279737062236,"E"
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","1987",34.9074953999294,"E"
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","1988",32.2735268405673,"E"
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","1989",30.9137707631129,"E"
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","1990",31.9644477521612,"E"
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","1991",32.1607411910603,"E"
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","1992",30.0292251117824,"E"
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","1993",29.2709688356285,"E"
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","1994",30.2644008201445,"E"
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","1995",31.5491957675821,
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","1996",35.306223052588,
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","1997",35.071494009367,
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","1998",38.1149705779872,
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","1999",36.9730813577542,
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","2000",39.0091013639145,
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","2001",37.7938445891109,
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","2002",33.9168112351582,
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","2003",35.5770687353419,
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","2004",38.0219231203765,
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","2005",42.0922285148798,
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","2006",47.1305911963518,
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","2007",41.8308122006962,
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","2008",42.3876243053842,
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","2009",40.6749381100445,
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","2010",41.9001643585745,
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","2011",46.8631655185672,
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","2012",49.1594207494052,
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","2013",45.5417721088582,
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","2014",45.1464939440964,
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","2015",44.1664864636398,
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","2016",40.8489873389972,
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","2017",41.2467069499043,
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","2018",42.590144590526,
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","2019",39.1494973381295,
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","2020",34.7686026629673,
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","2021",39.3500985779095,
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","2022",46.9858160455133,
"IRL","TRADEGOODSERV","EXP","PC_GDP","A","1970",33.0917883557765,"E"
"IRL","TRADEGOODSERV","EXP","PC_GDP","A","1971",32.3241212103784,"E"
"IRL","TRADEGOODSERV","EXP","PC_GDP","A","1972",30.9359426658246,"E"
"IRL","TRADEGOODSERV","EXP","PC_GDP","A","1973",34.0193970465484,"E"
"IRL","TRADEGOODSERV","EXP","PC_GDP","A","1974",38.1075747454751,"E"
"IRL","TRADEGOODSERV","EXP","PC_GDP","A","1975",38.221970494092,"E"
"IRL","TRADEGOODSERV","EXP","PC_GDP","A","1976",41.410055900124,"E"
"IRL","TRADEGOODSERV","EXP","PC_GDP","A","1977",44.2168264015465,"E"
"IRL","TRADEGOODSERV","EXP","PC_GDP","A","1978",44.7005454563918,"E"
"IRL","TRADEGOODSERV","EXP","PC_GDP","A","1979",44.5110238089781,"E"
"IRL","TRADEGOODSERV","EXP","PC_GDP","A","1980",44.3622075804073,"E"
"IRL","TRADEGOODSERV","EXP","PC_GDP","A","1981",43.3751825162074,"E"
"IRL","TRADEGOODSERV","EXP","PC_GDP","A","1982",43.0365644927067,"E"
"IRL","TRADEGOODSERV","EXP","PC_GDP","A","1983",46.954257852018,"E"
"IRL","TRADEGOODSERV","EXP","PC_GDP","A","1984",53.3102263613898,"E"
"IRL","TRADEGOODSERV","EXP","PC_GDP","A","1985",54.0378649879174,"E"
"IRL","TRADEGOODSERV","EXP","PC_GDP","A","1986",49.0991403720605,"E"
"IRL","TRADEGOODSERV","EXP","PC_GDP","A","1987",52.4398313119801,"E"
"IRL","TRADEGOODSERV","EXP","PC_GDP","A","1988",55.5924249259463,"E"
"IRL","TRADEGOODSERV","EXP","PC_GDP","A","1989",58.9282473148983,"E"
"IRL","TRADEGOODSERV","EXP","PC_GDP","A","1990",54.7062370125563,"E"
"IRL","TRADEGOODSERV","EXP","PC_GDP","A","1991",55.5818529618408,"E"
"IRL","TRADEGOODSERV","EXP","PC_GDP","A","1992",58.4054818235649,"E"
"IRL","TRADEGOODSERV","EXP","PC_GDP","A","1993",63.3669879470479,"E"
"IRL","TRADEGOODSERV","EXP","PC_GDP","A","1994",67.9600528424494,"E"
"IRL","TRADEGOODSERV","EXP","PC_GDP","A","1995",73.520002860377,
"IRL","TRADEGOODSERV","EXP","PC_GDP","A","1996",74.9070403418186,
"IRL","TRADEGOODSERV","EXP","PC_GDP","A","1997",77.1247959406745,
"IRL","TRADEGOODSERV","EXP","PC_GDP","A","1998",84.3240766813838,
"IRL","TRADEGOODSERV","EXP","PC_GDP","A","1999",86.4601039367036,
"IRL","TRADEGOODSERV","EXP","PC_GDP","A","2000",94.3894584571812,
"IRL","TRADEGOODSERV","EXP","PC_GDP","A","2001",95.2243822410025,
"IRL","TRADEGOODSERV","EXP","PC_GDP","A","2002",90.4496998376061,
"IRL","TRADEGOODSERV","EXP","PC_GDP","A","2003",80.8408249231402,
"IRL","TRADEGOODSERV","EXP","PC_GDP","A","2004",80.4754050279165,
"IRL","TRADEGOODSERV","EXP","PC_GDP","A","2005",79.5276963739402,
"IRL","TRADEGOODSERV","EXP","PC_GDP","A","2006",79.0346765091504,
"IRL","TRADEGOODSERV","EXP","PC_GDP","A","2007",80.8367952439242,
"IRL","TRADEGOODSERV","EXP","PC_GDP","A","2008",84.3332827600181,
"IRL","TRADEGOODSERV","EXP","PC_GDP","A","2009",93.5561686744679,
"IRL","TRADEGOODSERV","EXP","PC_GDP","A","2010",103.242933058191,
"IRL","TRADEGOODSERV","EXP","PC_GDP","A","2011",103.183885458703,
"IRL","TRADEGOODSERV","EXP","PC_GDP","A","2012",104.653277079238,
"IRL","TRADEGOODSERV","EXP","PC_GDP","A","2013",104.108277818542,
"IRL","TRADEGOODSERV","EXP","PC_GDP","A","2014",109.904947302079,
"IRL","TRADEGOODSERV","EXP","PC_GDP","A","2015",121.850238022455,
"IRL","TRADEGOODSERV","EXP","PC_GDP","A","2016",121.912360606169,
"IRL","TRADEGOODSERV","EXP","PC_GDP","A","2017",120.706731020621,
"IRL","TRADEGOODSERV","EXP","PC_GDP","A","2018",122.480946316362,
"IRL","TRADEGOODSERV","EXP","PC_GDP","A","2019",128.004243016488,
"IRL","TRADEGOODSERV","EXP","PC_GDP","A","2020",132.939155145412,
"IRL","TRADEGOODSERV","EXP","PC_GDP","A","2021",133.739355495948,
"IRL","TRADEGOODSERV","EXP","PC_GDP","A","2022",137.087781365732,
"IRL","TRADEGOODSERV","IMP","PC_GDP","A","1970",41.3342340327322,"E"
"IRL","TRADEGOODSERV","IMP","PC_GDP","A","1971",39.8797234908027,"E"
"IRL","TRADEGOODSERV","IMP","PC_GDP","A","1972",36.6932357511769,"E"
"IRL","TRADEGOODSERV","IMP","PC_GDP","A","1973",41.2162546684214,"E"
"IRL","TRADEGOODSERV","IMP","PC_GDP","A","1974",52.5691088131209,"E"
"IRL","TRADEGOODSERV","IMP","PC_GDP","A","1975",44.8247161733081,"E"
"IRL","TRADEGOODSERV","IMP","PC_GDP","A","1976",49.8283799962766,"E"
"IRL","TRADEGOODSERV","IMP","PC_GDP","A","1977",53.7830356653221,"E"
"IRL","TRADEGOODSERV","IMP","PC_GDP","A","1978",55.011642055861,"E"
"IRL","TRADEGOODSERV","IMP","PC_GDP","A","1979",60.7881306808555,"E"
"IRL","TRADEGOODSERV","IMP","PC_GDP","A","1980",57.9409070480361,"E"
"IRL","TRADEGOODSERV","IMP","PC_GDP","A","1981",57.5994101948332,"E"
"IRL","TRADEGOODSERV","IMP","PC_GDP","A","1982",50.9330957635438,"E"
"IRL","TRADEGOODSERV","IMP","PC_GDP","A","1983",50.7822190778714,"E"
"IRL","TRADEGOODSERV","IMP","PC_GDP","A","1984",54.9952403744256,"E"
"IRL","TRADEGOODSERV","IMP","PC_GDP","A","1985",53.7235067337445,"E"
"IRL","TRADEGOODSERV","IMP","PC_GDP","A","1986",48.0263463067868,"E"
